gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
MPZL2,-0.172805327,4.162367538,-0.147202361,0.883369456,0.999928001,-4.598568129,NA
MRAP,-0.452595948,5.248602979,-0.511103074,0.61078845,0.999928001,-4.599743112,NA
MRC2,0.259461334,7.312146907,0.533304191,0.595408564,0.999928001,-4.60980629,NA
MRE11A,-0.735430869,6.284815494,-0.885938247,0.37849813,0.999928001,-4.596746991,NA
MRFAP1,-0.475583687,4.589094293,-0.436429427,0.663785871,0.999928001,-4.598530045,NA
MRGBP,0.069724128,6.244757119,0.106168993,0.915733287,0.999928001,-4.606369834,NA
MRGPRE,-0.811160627,3.64226799,-0.557633677,0.578764292,0.999928001,-4.596720413,NA
MRGPRF,-0.507502603,6.320823894,-0.765787181,0.446219473,0.999928001,-4.599763921,NA
MRGPRX3,1.716274417,3.902352899,1.430813402,0.156659919,0.999928001,-4.591557979,NA
MRLN,-0.6239551,5.062126602,-0.556036685,0.579849957,0.999928001,-4.597783874,NA
MRM3,0.013117494,5.191991622,0.014625746,0.988369809,0.999928001,-4.601262103,NA
MROH1,-0.113979589,8.010741867,-0.28613153,0.775570564,0.999928001,-4.623133222,NA
MROH2B,-0.556106677,6.659663698,-0.842240593,0.402345735,0.999928001,-4.598476799,NA
MROH6,-0.26038544,6.23426537,-0.402089456,0.688768076,0.999928001,-4.604992316,NA
MROH7,0.74986695,6.970479856,1.429204698,0.157120192,0.999928001,-4.577993363,NA
MROH7-TTC4,0.464206357,7.612617745,1.095393686,0.276868534,0.999928001,-4.590728529,NA
MROH8,-0.965180568,6.784712072,-1.473691535,0.144772533,0.999928001,-4.582351005,NA
MRPL1,-0.429931395,6.619917381,-0.656310896,0.513643729,0.999928001,-4.60155052,NA
