gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
LOXL1,-0.219223783,7.062794347,-0.727118663,0.467162051,0.99669898,-5.573051919,Matrisome/cell adhesion/binding/signaling
LOXL2,0.364856292,8.060538821,1.492326138,0.135629947,0.99669898,-4.961116454,Matrisome/cell adhesion/binding/signaling
LOXL4,-0.088607359,6.210073889,-0.219468575,0.826287368,0.99669898,-5.535242342,Matrisome/cell adhesion/binding/signaling
LPCAT2,-0.187364925,6.806730286,-0.5346594,0.592891535,0.99669898,-5.552417355,Metabolism (other)
LPCAT3,-0.160415874,6.747739291,-0.479300846,0.631730029,0.99669898,-5.617171921,Metabolism (other)
LPCAT4,-0.308849332,5.676331255,-0.621563751,0.534236075,0.99669898,-5.231182071,Metabolism (other)
LPGAT1,-0.279161864,7.259388261,-0.934769071,0.34991897,0.99669898,-5.423600205,Metabolism (other)
LPIN1,0.184703829,8.348627794,0.807146758,0.419591843,0.99669898,-5.762493805,Metabolism or Transport (lipid)
LPIN2,-0.040539821,7.615566482,-0.152605406,0.87871105,0.99669898,-5.920201173,Metabolism or Transport (lipid)
LPIN3,0.206478424,6.081912591,0.510952107,0.609390414,0.99669898,-5.443624653,Metabolism or Transport (lipid)
LPXN,-0.089577384,6.649803852,-0.247009971,0.804903124,0.99669898,-5.621986905,Matrisome/cell adhesion/binding/signaling
LRCH3,-0.153765182,7.082015949,-0.50229754,0.615463947,0.99669898,-5.685614236,NA
LRFN3,0.692691772,4.683598809,1.078926932,0.280633731,0.99669898,-4.786965281,NA
LRFN4,-0.135472376,4.785568931,-0.197886669,0.84313581,0.99669898,-5.135915608,NA
LRG1,1.193370434,3.710265992,1.369701886,0.170795851,0.99669898,-4.479522404,Inflammation/Immune/Stress/Toxic/Detox
LRIG1,0.065238612,7.992508892,0.262843341,0.792674123,0.99669898,-5.962125551,Inflammation/Immune/Stress/Toxic/Detox
LRIG2,0.203396733,6.840915481,0.643644082,0.519813875,0.99669898,-5.584157816,Inflammation/Immune/Stress/Toxic/Detox
LRIG3,0.149315033,6.943742562,0.461024743,0.644786027,0.99669898,-5.653689616,Inflammation/Immune/Stress/Toxic/Detox
