gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
FOXC1,-0.031611022,5.333763104,-0.12144065,0.904305107,0.993364715,-6.572527954,Development (differentiation),0.058047493
FOXC1,-0.031611022,5.333763104,-0.12144065,0.904305107,0.993364715,-6.572527954,Metabolism (other),0.058047493
FPR1,0.069257227,2.841807366,0.118540078,0.906579508,0.993364715,-6.036816682,Inflammation/Immune/Stress/Toxic/Detox,0.007255937
FRS2,0.024563476,6.142154372,0.124435082,0.90195798,0.993364715,-6.677363668,NA,0.107519789
GDE1,0.053607646,3.09750859,0.119704005,0.905666748,0.993364715,-6.087752623,Metabolism or Transport (lipid),0.009234828
GLOD4,0.038217265,4.067737974,0.117665061,0.907265788,0.993364715,-6.342121331,NA,0.023087071
GLRA2,0.058308029,3.2533146,0.119143358,0.906106396,0.993364715,-6.128190603,NA,0.01121372
GOLM1,-0.031036079,6.381805833,-0.123696433,0.902536872,0.993364715,-6.712924699,NA,0.114116095
GPATCH2,-0.024150655,6.280998189,-0.122584758,0.903408214,0.993364715,-6.700955343,NA,0.109498681
GRK4,0.038875525,4.700094374,0.126341965,0.90046378,0.993364715,-6.474591267,NA,0.040237467
GTPBP6,0.031839885,4.386699102,0.118945935,0.906261217,0.993364715,-6.422504482,NA,0.03298153
GYG1,0.046058639,3.873873498,0.129552951,0.897948556,0.993364715,-6.283810106,NA,0.015831135
HACD1,0.055705508,3.659420351,0.116792232,0.907950426,0.993364715,-6.254057144,Metabolism or Transport (lipid),0.015171504
HAUS2,-0.034222212,4.513811971,-0.122423437,0.90353467,0.993364715,-6.43021017,NA,0.034960422
HAX1,0.072345128,2.701933229,0.122105773,0.903783686,0.993364715,-6.02387832,NA,0.007915567
HCG11,-0.063445948,2.870997752,-0.127140803,0.899837935,0.993364715,-6.040172575,NA,0.009234828
HCRTR2,-0.083922707,3.506678709,-0.1259341,0.900783345,0.993364715,-6.232038249,NA,0.015171504
HDAC2,0.026997151,5.323161878,0.128502585,0.898771209,0.993364715,-6.58651268,NA,0.059366755
HERC6,0.034240144,4.456139003,0.115938409,0.908620226,0.993364715,-6.423025488,NA,0.029683377
HHAT,0.033012072,5.554990626,0.128746698,0.898580008,0.993364715,-6.613262277,NA,0.056728232
HSPA4L,-0.050188122,7.104549739,-0.127447257,0.899597864,0.993364715,-6.795566188,Metabolism (other),0.131266491
HTRA2,0.08665708,2.451709311,0.126998127,0.89994971,0.993364715,-5.96941182,Development (apoptosis),0.005277045
HUNK,-0.080519783,3.553769753,-0.131836507,0.896160464,0.993364715,-6.184749657,NA,0.012532982
IL17RA,-0.03347299,5.257350991,-0.12761011,0.899470291,0.993364715,-6.556450174,Inflammation/Immune/Stress/Toxic/Detox,0.062005277
IL18,-0.080393143,3.670911195,-0.120421992,0.905103764,0.993364715,-6.218612368,Inflammation/Immune/Stress/Toxic/Detox,0.015171504
ILF3-DT,0.049520737,3.640641911,0.121364874,0.904364514,0.993364715,-6.252157253,NA,0.015831135
INPP1,0.035865717,5.07481488,0.125316294,0.901267433,0.993364715,-6.545983659,Metabolism (other),0.053430079
INSIG2,0.032824103,4.962077667,0.133793839,0.89462826,0.993364715,-6.514536089,Metabolism or Transport (lipid),0.042216359
INTS2,0.025766593,5.101175976,0.117095542,0.907712505,0.993364715,-6.542986337,NA,0.053430079
IRAK1,-0.063528881,3.328519,-0.130712603,0.897040445,0.993364715,-6.145779017,NA,0.011873351
IZUMO3,-0.135483888,5.389596452,-0.122479075,0.903491056,0.993364715,-6.578377497,NA,0.124010554
KCNAB2,-0.036900711,4.096526929,-0.130414792,0.897273644,0.993364715,-6.359330622,Transport,0.023087071
KIAA0586,0.021165816,6.297732889,0.12364928,0.902573828,0.993364715,-6.695399097,NA,0.116094987
KIF14,-0.050654547,3.927868871,-0.115951866,0.908609668,0.993364715,-6.300322586,NA,0.017150396
KIF5B,-0.021684446,7.097966977,-0.131568401,0.89637037,0.993364715,-6.794191242,NA,0.184036939
KLHL22,-0.031222654,5.465675658,-0.12715038,0.899830433,0.993364715,-6.598935455,Metabolism (other),0.067941953
KLHL32,-0.051447074,4.319042497,-0.132258023,0.895830465,0.993364715,-6.377880213,Metabolism (other),0.025065963
KREMEN1,-0.041798358,5.028898757,-0.116684258,0.908035124,0.993364715,-6.499669231,NA,0.046174142
LANCL1,0.035966466,4.654108295,0.122293009,0.903636911,0.993364715,-6.469923264,NA,0.033641161
LAPTM4B,0.030621889,5.290221262,0.130678677,0.89706701,0.993364715,-6.557632932,NA,0.067282322
LINC00305,0.08226672,2.533618334,0.126517351,0.900326369,0.993364715,-5.96329822,NA,0.007915567
LINC00339,0.053325541,3.020472605,0.11845118,0.906649228,0.993364715,-6.083212536,NA,0.009234828
LINC00698,-0.06676116,2.914241462,-0.12165248,0.904139039,0.993364715,-6.058563633,NA,0.007915567
LINC01090,-0.045981656,4.912223419,-0.129501705,0.897988689,0.993364715,-6.471756666,NA,0.040897098
LINC01163,0.068843353,2.388310528,0.120886779,0.904739345,0.993364715,-5.940332874,NA,0.005936675
LINC01499,-0.089159513,2.826908655,-0.123028375,0.903060488,0.993364715,-6.002108536,NA,0.007255937
LINC02436,0.077968912,2.682737969,0.131646889,0.89630892,0.993364715,-5.985190218,NA,0.006596306
LINC02568,0.08287992,2.588138967,0.12020804,0.905271522,0.993364715,-6.003444745,NA,0.007915567
LMNTD1,-0.062157432,4.300586954,-0.124448077,0.901947796,0.993364715,-6.326097393,NA,0.021108179
LNP1,0.083008471,2.795064872,0.123561281,0.902642799,0.993364715,-5.998806964,NA,0.005936675
LRRC74A,-0.115148064,2.604902748,-0.117841243,0.907127602,0.993364715,-5.951853396,NA,0.005277045
LRRN2,-0.048029991,4.297102795,-0.129594829,0.897915759,0.993364715,-6.388455187,Development (differentiation),0.028364116
LYG1,0.075301311,3.100241094,0.120477358,0.905060353,0.993364715,-6.079530496,NA,0.011873351
MAT2B,-0.045953299,4.470775187,-0.134339614,0.894201101,0.993364715,-6.418298102,NA,0.027704485
MBLAC2,-0.064126359,2.913802558,-0.119991172,0.905441571,0.993364715,-6.065943728,NA,0.005936675
