"","X.2","X.1","X","show","Aggregated","pathway","gs_number.x","gs_description.x","gs_number.y","gs_description.y","gs_number.x.x","gs_description.x.x","gs_number.y.y","gs_description.y.y","pval","padj","log2err","ES","NES","size","leadingEdge"
"15","23","23","23","","Adhesion","GOBP_ACTIN_FILAMENT_ORGANIZATION","GO:0007015","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments. Includes processes that control the spatial distribution of actin filaments, such as organizing filaments into meshworks, bundles, or other structures, as by cross-linking. [GOC:mah]","GO:0007015","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments. Includes processes that control the spatial distribution of actin filaments, such as organizing filaments into meshworks, bundles, or other structures, as by cross-linking. [GOC:mah]","GO:0007015","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments. Includes processes that control the spatial distribution of actin filaments, such as organizing filaments into meshworks, bundles, or other structures, as by cross-linking. [GOC:mah]","GO:0007015","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments. Includes processes that control the spatial distribution of actin filaments, such as organizing filaments into meshworks, bundles, or other structures, as by cross-linking. [GOC:mah]","1.02683279703439e-08","1.60841948402136e-06","0.747739663149885","0.418172531272872","2.71831004251156","314","c(""SVIL"", ""LMOD1"", ""SYNPO2"", ""SORBS2"", ""PHACTR1"", ""TPM1"", ""JAK2"", ""EPS8"", ""DSTN"", ""MYO1D"", ""ACTN1"", ""CARMIL1"", ""FLNA"", ""DIAPH2"", ""ARHGEF10L"", ""WIPF1"", ""ROCK1"", ""ENAH"", ""CTNNA3"", ""DAAM2"", ""FCHSD2"", ""PLS3"", ""FERMT2"", ""ARHGAP6"", ""PHLDB2"", ""HIP1"", ""ROCK2"", ""MPRIP"", ""ELN"", ""MICAL3"", ""KIRREL1"", ""CORO1C"", ""BCL2"", ""MCU"", ""MYO1E"", ""FER"", ""NCKAP1"", ""CAPZB"", ""CTNNA1"", ""PAWR"", ""MYO1C"", ""CD47"", ""RASA1"", ""SHROOM3"", ""ITGB1"", ""HMCN1"", ""DPYSL3"", ""TJP1"", ""WASF2"", ""PIK3R1"", ""SORBS3"", ""ARHGAP17"", ""SORBS1"", ""CCN2"", ""ESAM"", 
""SPIRE1"", ""WASF1"", ""ADD1"", ""MYADM"", ""CTTN"", ""ZYX"")"
"16","26","26","26","","Adhesion","GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS","GO:0032970","Any process that modulates the frequency, rate or extent of any cellular process that depends upon or alters the actin cytoskeleton. [GOC:mah]","GO:0032970","Any process that modulates the frequency, rate or extent of any cellular process that depends upon or alters the actin cytoskeleton. [GOC:mah]","GO:0032970","Any process that modulates the frequency, rate or extent of any cellular process that depends upon or alters the actin cytoskeleton. [GOC:mah]","GO:0032970","Any process that modulates the frequency, rate or extent of any cellular process that depends upon or alters the actin cytoskeleton. [GOC:mah]","4.40204869424316e-09","8.00746857639908e-07","0.761460801445585","0.434171432999141","2.81691187038949","267","c(""PDE4D"", ""SVIL"", ""CACNA1C"", ""RYR2"", ""LMOD1"", ""SYNPO2"", ""TPM1"", ""EPS8"", ""DSTN"", ""ACTA2"", ""CARMIL1"", ""FLNA"", ""ARHGEF10L"", ""ROCK1"", ""CTNNA3"", ""DAAM2"", ""FCHSD2"", ""FERMT2"", ""ARHGAP6"", ""PHLDB2"", ""BCAS3"", ""ROCK2"", ""CAMK2D"", ""ELN"", ""MYH9"", ""KIRREL1"", ""FER"", ""NCKAP1"", ""PLN"", ""CAV1"", ""IQGAP1"", ""CAPZB"", ""PAM"", ""NOTCH2"", ""CD47"", ""RASA1"", ""TJP1"", ""WASF2"", ""PIK3R1"", ""NTRK3"", ""SORBS3"", ""ARHGAP17"", ""CCN2"", ""ESAM"", ""WASF1"", ""ADD1"", ""PDGFRB"", ""MYADM"", ""CTTN"")"
"17","28","28","28","","Adhesion","GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION","GO:0110053","Any process that modulates the frequency, rate or extent of actin filament organization. [GOC:kmv]","GO:0110053","Any process that modulates the frequency, rate or extent of actin filament organization. [GOC:kmv]","GO:0110053","Any process that modulates the frequency, rate or extent of actin filament organization. [GOC:kmv]","GO:0110053","Any process that modulates the frequency, rate or extent of actin filament organization. [GOC:kmv]","5.77221819748575e-06","0.000288049012527629","0.610526878385931","0.406788312778332","2.62949763898611","193","c(""SVIL"", ""LMOD1"", ""SYNPO2"", ""TPM1"", ""EPS8"", ""DSTN"", ""CARMIL1"", ""FLNA"", ""ARHGEF10L"", ""ROCK1"", ""DAAM2"", ""FCHSD2"", ""FERMT2"", ""ARHGAP6"", ""PHLDB2"", ""ROCK2"", ""ELN"", ""KIRREL1"", ""FER"", ""NCKAP1"", ""CAPZB"", ""CD47"", ""RASA1"", ""TJP1"", ""WASF2"", ""PIK3R1"", ""SORBS3"", ""CCN2"", ""ESAM"", ""WASF1"", ""ADD1"", ""MYADM"", ""CTTN"")"
"18","33","33","33","","Adhesion","GOCC_ACTIN_FILAMENT_BUNDLE","GO:0032432","An assembly of actin filaments that are on the same axis but may be oriented with the same or opposite polarities and may be packed with different levels of tightness. [GOC:mah]","GO:0032432","An assembly of actin filaments that are on the same axis but may be oriented with the same or opposite polarities and may be packed with different levels of tightness. [GOC:mah]","GO:0032432","An assembly of actin filaments that are on the same axis but may be oriented with the same or opposite polarities and may be packed with different levels of tightness. [GOC:mah]","GO:0032432","An assembly of actin filaments that are on the same axis but may be oriented with the same or opposite polarities and may be packed with different levels of tightness. [GOC:mah]","1.49891951676848e-10","3.67495963263367e-08","0.826657301178302","0.696203149459791","4.16541682799581","65","c(""LPP"", ""ROR1"", ""SYNPO2"", ""PDLIM5"", ""TPM1"", ""PALLD"", ""ACTA2"", ""ACTN1"", ""FLNA"", ""MYL9"", ""MYLK"", ""PLS3"", ""FERMT2"", ""MYH9"", ""FBLIM1"", ""PDLIM7"", ""BAG3"", ""LDB3"", ""CRYAB"", ""SEPTIN7"", ""ACTN4"", ""MYO1C"", ""PTK2"", ""PGM5"", ""SORBS1"", ""DAAM1"", ""ZYX"", ""PDLIM3"", ""MYH10"", ""FLNB"", ""SEPTIN11"", ""ILK"", ""LIMCH1"")"
"19","34","34","34","","Adhesion","GOCC_ACTOMYOSIN","GO:0042641","Any complex of actin, myosin, and accessory proteins. [GOC:go_curators]","GO:0042641","Any complex of actin, myosin, and accessory proteins. [GOC:go_curators]","GO:0042641","Any complex of actin, myosin, and accessory proteins. [GOC:go_curators]","GO:0042641","Any complex of actin, myosin, and accessory proteins. [GOC:go_curators]","4.94694506640716e-10","1.07291627805654e-07","0.801215574617779","0.682558868968176","4.07779645188976","64","c(""LPP"", ""ROR1"", ""SYNPO2"", ""PDLIM5"", ""TPM1"", ""PALLD"", ""ACTA2"", ""ACTN1"", ""MYL9"", ""MYLK"", ""FERMT2"", ""MYH9"", ""FBLIM1"", ""PDLIM7"", ""BAG3"", ""LDB3"", ""SEPTIN7"", ""ACTN4"", ""MYO1C"", ""PTK2"", ""PGM5"", ""SORBS1"", ""DAAM1"", ""ZYX"", ""PDLIM3"", ""MYH10"", ""FLNB"", ""SEPTIN11"", ""ILK"", ""LIMCH1"", ""CDC42BPB"", ""SEPTIN9"")"
"20","37","37","37","","Adhesion","GOCC_CELL_LEADING_EDGE","GO:0031252","The area of a motile cell closest to the direction of movement. [GOC:pg]","GO:0031252","The area of a motile cell closest to the direction of movement. [GOC:pg]","GO:0031252","The area of a motile cell closest to the direction of movement. [GOC:pg]","GO:0031252","The area of a motile cell closest to the direction of movement. [GOC:pg]","6.85400418456494e-07","5.36801799955024e-05","0.659444398037935","0.384461991672214","2.49917633218386","314","c(""SORBS2"", ""TPM1"", ""PLCE1"", ""MACF1"", ""EPS8"", ""PALLD"", ""MYO1D"", ""ITGA5"", ""ACTA2"", ""APBB2"", ""ACTN1"", ""CARMIL1"", ""UNC5C"", ""WIPF1"", ""ROCK1"", ""ENAH"", ""CTNNA3"", ""MYLK"", ""CDK6"", ""DST"", ""FERMT2"", ""PARVA"", ""PHLDB2"", ""BCAS3"", ""ITGA8"", ""TIAM2"", ""MYH9"", ""ARHGEF7"", ""CORO1C"", ""PDLIM7"", ""VIM"", ""ACTB"", ""FER"", ""NCKAP1"", ""PLCG2"", ""PTPRK"", ""ACTG2"", ""LMO4"", ""IQGAP1"", ""KSR1"", ""PKD2"", ""CAPZB"", ""CTNNA1"", ""CTNND1"", ""ITGAV"", ""MYO1C"", ""RASA1"", ""ITGB1"", ""FGD4"", ""DPYSL3"", ""GABRE"", ""WASF2"", ""ANTXR1"", ""EGFR"", ""C2CD5"", ""NHS"", 
""MTM1"", ""WASF1"", ""KLHL2"", ""MYADM"", ""CTTN"", ""ITGB3"", ""CLIP1"", ""RAPH1"", ""MYH10"", ""ACTR3"", ""PIK3CA"", ""PAFAH1B1"", ""MTSS2"", ""RASGRP2"", ""ILK"", ""ARHGEF2"", ""S100A6"", ""CSPG4"", ""SRGAP2"")"
"21","38","38","38","","Adhesion","GOCC_CONTRACTILE_FIBER","GO:0043292","Fibers, composed of actin, myosin, and associated proteins, found in cells of smooth or striated muscle. [GOC:go_curators, ISBN:0815316194]","GO:0043292","Fibers, composed of actin, myosin, and associated proteins, found in cells of smooth or striated muscle. [GOC:go_curators, ISBN:0815316194]","GO:0043292","Fibers, composed of actin, myosin, and associated proteins, found in cells of smooth or striated muscle. [GOC:go_curators, ISBN:0815316194]","GO:0043292","Fibers, composed of actin, myosin, and associated proteins, found in cells of smooth or striated muscle. [GOC:go_curators, ISBN:0815316194]","1.32057168768045e-13","6.63355136956199e-11","0.943632225232838","0.594771408977294","3.79125081056377","150","c(""MYH11"", ""SVIL"", ""DMD"", ""CACNA1C"", ""RYR2"", ""LMOD1"", ""SYNPO2"", ""PDLIM5"", ""SORBS2"", ""TPM1"", ""HSPB1"", ""FHL5"", ""PALLD"", ""ACTA2"", ""ACTN1"", ""FLNA"", ""NEXN"", ""VCL"", ""PPP1R12A"", ""PPP1R12B"", ""JPH2"", ""MYL9"", ""DST"", ""FERMT2"", ""PARVA"", ""MYOM1"", ""NPNT"", ""CASQ2"", ""IGFN1"", ""DES"", ""CORO1C"", ""PDLIM7"", ""ATP2B4"", ""BAG3"", ""CSRP1"", ""LDB3"", ""SLC8A1"", ""CRYAB"", ""AHNAK"", ""ACTN4"", ""CAPZB"", ""HABP4"", ""PGM5"", ""ANK3"", ""CAB39"", ""DNAJB6"", ""MTM1"", ""ASB2"", ""FLNC"", ""CACNA1S"")"
"22","42","42","42","","Adhesion","GOMF_ACTIN_BINDING","GO:0003779","Binding to monomeric or multimeric forms of actin, including actin filaments. [GOC:clt]","GO:0003779","Binding to monomeric or multimeric forms of actin, including actin filaments. [GOC:clt]","GO:0003779","Binding to monomeric or multimeric forms of actin, including actin filaments. [GOC:clt]","GO:0003779","Binding to monomeric or multimeric forms of actin, including actin filaments. [GOC:clt]","1.514329214399e-14","1.42321707333266e-11","0.97599468306432","0.495742342123396","3.22216384711281","303","c(""MYH11"", ""SVIL"", ""DMD"", ""LMOD1"", ""SYNPO2"", ""PDLIM5"", ""PHACTR1"", ""TPM1"", ""TNS1"", ""MACF1"", ""EPS8"", ""PALLD"", ""DSTN"", ""MYO1D"", ""ACTN1"", ""FLNA"", ""NEXN"", ""DIAPH2"", ""VCL"", ""UTRN"", ""WIPF1"", ""ENAH"", ""COBLL1"", ""CTNNA3"", ""KCNMA1"", ""MYLK"", ""DAAM2"", ""NCALD"", ""DST"", ""PLS3"", ""FERMT2"", ""CACNB2"", ""STK38L"", ""PARVA"", ""HIP1"", ""MYOM1"", ""RAI14"", ""MPRIP"", ""MYH9"", ""MSN"", ""MICAL3"", ""LASP1"", ""CORO1C"", ""PDLIM7"", ""MYO1E"", ""FER"", ""LDB3"", ""IQGAP1"", ""MYO9B"", ""CNN1"", ""MYO9A"", ""ACTN4"", ""CAPZB"", ""CTNNA1"", ""PAWR"", ""MYO1C"", ""TAGLN"", 
""SHROOM3"", ""PTK2"", ""YWHAH"", ""ITGB1"", ""FGD4"", ""MRTFA"", ""WASF2"", ""ANTXR1"", ""EGFR"", ""CAP2"", ""SORBS1"", ""FLNC"", ""SPIRE1"", ""WASF1"", ""DAAM1"", ""ADD1"", ""FMNL3"", ""KLHL2"", ""MYO3A"", ""WIPF3"", ""CTTN"", ""PDLIM3"", ""MYH10"", ""SMTN"", ""ACTR3"", ""TPM2"", ""ABL2"", ""FLNB"", ""MTSS2"")"
"23","43","43","43","","Adhesion","GOCC_ACTIN_CYTOSKELETON","GO:0015629","The part of the cytoskeleton (the internal framework of a cell) composed of actin and associated proteins. Includes actin cytoskeleton-associated complexes. [GOC:jl, ISBN:0395825172, ISBN:0815316194]","GO:0015629","The part of the cytoskeleton (the internal framework of a cell) composed of actin and associated proteins. Includes actin cytoskeleton-associated complexes. [GOC:jl, ISBN:0395825172, ISBN:0815316194]","GO:0015629","The part of the cytoskeleton (the internal framework of a cell) composed of actin and associated proteins. Includes actin cytoskeleton-associated complexes. [GOC:jl, ISBN:0395825172, ISBN:0815316194]","GO:0015629","The part of the cytoskeleton (the internal framework of a cell) composed of actin and associated proteins. Includes actin cytoskeleton-associated complexes. [GOC:jl, ISBN:0395825172, ISBN:0815316194]","1.26149871201948e-16","1.77839780926946e-13","1.04762648849882","0.495124884835439","3.21740917955573","344","c(""LPP"", ""MYH11"", ""SVIL"", ""DMD"", ""KALRN"", ""LMOD1"", ""ROR1"", ""SYNPO2"", ""PDLIM5"", ""SORBS2"", ""TPM1"", ""MACF1"", ""PALLD"", ""DSTN"", ""MYO1D"", ""ACTA2"", ""ACTN1"", ""CARMIL1"", ""FLNA"", ""NEXN"", ""VCL"", ""UTRN"", ""PPP1R12A"", ""WIPF1"", ""MYL9"", ""MYLK"", ""SIPA1L1"", ""PLS3"", ""FERMT2"", ""ARHGAP6"", ""STK38L"", ""PARVA"", ""MPRIP"", ""MYH9"", ""FBLIM1"", ""LASP1"", ""CORO1C"", ""PDLIM7"", ""BAG3"", ""MYO1E"", ""ACTB"", ""CLIC4"", ""FER"", ""NCKAP1"", ""LDB3"", ""CRYAB"", ""ACTG2"", ""ANXA1"", ""NOTCH3"", ""IQGAP1"", ""MYO9B"", ""AHNAK"", ""SEPTIN7"", ""CAPN2"", ""MYO9A"", ""ACTN4"", 
""ARSJ"", ""CAPZB"", ""CTNNA1"", ""PAWR"", ""MYO1C"", ""DGKH"", ""SHROOM3"", ""PTK2"", ""PGM5"", ""DPYSL3"", ""TJP1"", ""WASF2"", ""SH3PXD2B"", ""SH3PXD2A"", ""SORBS1"", ""SPECC1"", ""ARHGAP21"", ""WASF1"", ""DAAM1"", ""MYL6"", ""ADD1"", ""SPECC1L"", ""KLHL2"", ""MYO3A"", ""MYADM"", ""WIPF3"", ""CTTN"", ""ZYX"", ""PDLIM3"", ""FILIP1"", ""MYH10"", ""SMTN"", ""ACTR3"", ""TPM2"", ""ABL2"", ""FLNB"", ""TTC17"", ""MTSS2"", ""SEPTIN11"", ""EHBP1L1"", ""ILK"")"
"24","44","44","44","","Adhesion","GOMF_CELL_ADHESION_MOLECULE_BINDING","GO:0050839","Binding to a cell adhesion molecule. [GOC:ai]","GO:0050839","Binding to a cell adhesion molecule. [GOC:ai]","GO:0050839","Binding to a cell adhesion molecule. [GOC:ai]","GO:0050839","Binding to a cell adhesion molecule. [GOC:ai]","1.46313233415922e-06","9.59372468874867e-05","0.643551836150722","0.341782436262888","2.22868927882161","439","c(""PDLIM5"", ""ITGA1"", ""EDIL3"", ""MACF1"", ""PALLD"", ""ITGA5"", ""FN1"", ""MPP7"", ""ACTN1"", ""FLNA"", ""NEXN"", ""VCL"", ""UTRN"", ""COBLL1"", ""CTNNA3"", ""CDH13"", ""DST"", ""ITGBL1"", ""FERMT2"", ""PARVA"", ""PHLDB2"", ""RTN4"", ""ITGA3"", ""PICALM"", ""ITGA8"", ""EPS15"", ""MPRIP"", ""COL3A1"", ""NPNT"", ""MFGE8"", ""MYH9"", ""MSN"", ""KIRREL1"", ""LASP1"", ""CCN3"", ""HSPA1A"", ""BAG3"", ""GLDN"", ""FER"", ""ANXA1"", ""NOTCH3"", ""ITGA11"", ""IQGAP1"", ""DNAJB1"", ""AHNAK"", ""SEPTIN7"", ""ACTN4"", ""CAPZB"", ""COL5A1"", ""LAMA5"", ""CTNNA1"", ""TENM4"", ""CTNND1"", ""LRRFIP1"", ""ITGAV"", ""CD47"", 
""ECM2"", ""ERC1"", ""PTK2"", ""ITGB1"", ""TJP1"", ""FBLN5"", ""WASF2"", ""ANK3"", ""NPTN"", ""EGFR"", ""LTBP4"", ""PRKCA"", ""BMPR2"", ""CCN2"", ""ESAM"", ""THBS1"", ""CD151"", ""CBL"", ""ADD1"", ""CDH6"", ""CDH23"", ""CTTN"", ""ITGB3"")"
"25","49","49","49","","Cilia","GOBP_CELL_PROJECTION_ORGANIZATION","GO:0030030","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon. [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]","GO:0030030","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon. [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]","GO:0030030","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon. [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]","GO:0030030","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon. [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]","9.66872335188647e-07","6.90151025079592e-05","0.643551836150722","0.268724378341313","1.77231171208085","1079","c(""PRKG1"", ""KALRN"", ""ROR1"", ""PDLIM5"", ""PHACTR1"", ""ADARB1"", ""EXT1"", ""TPM1"", ""PLCE1"", ""ITGA1"", ""TRIO"", ""MACF1"", ""JAK2"", ""EPS8"", ""FRY"", ""PALLD"", ""DOCK10"", ""IGF1R"", ""CAMK2G"", ""FN1"", ""CARMIL1"", ""FLNA"", ""NEXN"", ""SMURF1"", ""UNC5C"", ""VCL"", ""SLIT3"", ""NEGR1"", ""ROCK1"", ""ENAH"", ""PPFIA2"", ""EFHD1"", ""PTPRG"", ""CDH13"", ""TOX"", ""MYLK"", ""NTN1"", ""DAAM2"", ""SDK1"", ""YAP1"", ""SIPA1L1"", ""PREX2"", ""MAP4"", ""PARVA"", ""ATP8B1"", ""BCAS3"", ""RTN4"", ""ITGA3"", ""ARHGAP24"", ""RAP1A"", ""MAP2"", ""PICALM"", ""ITGA8"", ""MAP4K4"", ""TIAM2"", ""MYH9"", ""TBC1D1"", 
""RABGAP1"", ""ARHGEF7"", ""TANC1"", ""FRYL"", ""TBC1D5"", ""CORO1C"", ""EEF2K"", ""MEF2A"", ""MAGI2"", ""IQSEC1"", ""BCL2"", ""ALCAM"", ""NFIB"", ""MEF2C"", ""WTIP"", ""VIM"", ""GLDN"", ""MYCBP2"", ""ACTB"", ""FER"", ""NCKAP1"", ""PLD1"", ""TSPAN2"", ""LGR6"", ""ANO6"", ""NOTCH3"", ""SDC2"", ""KLF7"", ""CAV1"", ""IQGAP1"", ""SEPTIN7"", ""ECE1"", ""MYO9A"", ""PKD2"", ""CAPZB"", ""CHN1"", ""LAMA5"", ""CTNNA1"", ""INPP5F"", ""DOCK11"", ""NOTCH2"", ""PRRX1"", ""CAMSAP2"", ""RB1"", ""DTNBP1"", ""PLXNA4"", ""PTK2"", ""FARP1"", ""YWHAH"", ""ITGB1"", ""RAB23"", ""FIG4"", ""FGD4"", ""DPYSL3"", ""WASF2"", ""ANK3"", 
""PMP22"", ""NPTN"", ""PIK3R1"", ""DOCK7"", ""NTRK3"", ""EXOC4"", ""RAPGEF2"", ""RBFOX2"", ""RAP1B"", ""RYK"", ""ALKAL2"", ""PRKD1"", ""KIFAP3"", ""ATXN10"")"
"26","76","76","76","","Cilia","GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION","GO:0031344","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections. [GOC:mah]","GO:0031344","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections. [GOC:mah]","GO:0031344","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections. [GOC:mah]","GO:0031344","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections. [GOC:mah]","0.000416958543405087","0.00911329157465614","0.49849310876659","0.275511039053247","1.79892958512287","495","c(""ROR1"", ""PDLIM5"", ""PLCE1"", ""MACF1"", ""EPS8"", ""IGF1R"", ""CAMK2G"", ""FN1"", ""CARMIL1"", ""FLNA"", ""NEGR1"", ""PPFIA2"", ""PTPRG"", ""TOX"", ""NTN1"", ""DAAM2"", ""YAP1"", ""SIPA1L1"", ""MAP4"", ""ATP8B1"", ""BCAS3"", ""RTN4"", ""ITGA3"", ""ARHGAP24"", ""RAP1A"", ""MAP2"", ""TIAM2"", ""TBC1D1"", ""RABGAP1"", ""ARHGEF7"", ""TBC1D5"", ""CORO1C"", ""EEF2K"", ""MAGI2"", ""VIM"", ""FER"", ""NCKAP1"", ""PLD1"", ""SDC2"", ""CAV1"", ""SEPTIN7"", ""MYO9A"", ""CAPZB"", ""CHN1"", ""INPP5F"", ""DOCK11"", ""PRRX1"", ""CAMSAP2"", ""DTNBP1"", ""PLXNA4"", ""YWHAH"", ""FIG4"", ""DPYSL3"", ""WASF2"", ""PMP22"", 
""NPTN"", ""PIK3R1"", ""NTRK3"", ""RAPGEF2"", ""RYK"", ""ALKAL2"", ""PRKD1"")"
"27","97","97","97","","Development (Cell cycle)","GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","GO:0051093","Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult). [GOC:ai]","GO:0051093","Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult). [GOC:ai]","GO:0051093","Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult). [GOC:ai]","GO:0051093","Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult). [GOC:ai]","0.00038961728125617","0.00871845971826804","0.49849310876659","0.268099929261036","1.74832187124841","526","c(""CRIM1"", ""ZBTB16"", ""PBX1"", ""TRIO"", ""COL4A2"", ""PRDM6"", ""AKT3"", ""SOX6"", ""NKD1"", ""ROCK1"", ""TMEM131L"", ""MYOCD"", ""NTN1"", ""DAAM2"", ""YAP1"", ""CDK6"", ""FERMT2"", ""HSPG2"", ""RTN4"", ""MAP2"", ""COL5A2"", ""ROCK2"", ""JAG1"", ""ANGPT2"", ""SKI"", ""SORT1"", ""CORO1C"", ""FOXO3"", ""CCN3"", ""BCL2"", ""NFIB"", ""TNFRSF11B"", ""ATP2B4"", ""MEIS2"", ""WWC3"", ""ANXA1"", ""NOTCH3"", ""KLF7"", ""CAV1"", ""ASPN"", ""SMAD6"", ""BMPR1A"", ""ACTN4"", ""COL5A1"", ""CTNNA1"", ""INPP5F"", ""BCL6"", ""ITGAV"", ""RUNX1T1"", ""RB1"", ""DTNBP1"", ""FRZB"", ""RANBP3L"", ""CDK13"", ""YWHAH"", ""HEY2"", 
""ITGB1"", ""CDC73"", ""RORA"", ""VGLL4"", ""PIK3R1"", ""SORL1"", ""NTRK3"", ""EGFR"", ""RAPGEF2"", ""RYK"", ""ATF2"", ""BMPR2"", ""BCR"", ""TGFB1I1"", ""CFLAR"", ""THBS1"", ""ANGPT4"", ""THBS2"", ""GSK3B"", ""LRP5"", ""ITGB3"", ""GLI3"", ""TWIST2"", ""PML"", ""SMAD1"", ""EMILIN1"", ""INHBA"", ""EPHB1"", ""NPHP3"", ""TRPM4"", ""FBXW7"")"
"28","109","109","109","","Development (Differentiation","GOBP_BLOOD_VESSEL_MORPHOGENESIS","GO:0048514","The process in which the anatomical structures of blood vessels are generated and organized. The blood vessel is the vasculature carrying blood. [GOC:jid]","GO:0048514","The process in which the anatomical structures of blood vessels are generated and organized. The blood vessel is the vasculature carrying blood. [GOC:jid]","GO:0048514","The process in which the anatomical structures of blood vessels are generated and organized. The blood vessel is the vasculature carrying blood. [GOC:jid]","GO:0048514","The process in which the anatomical structures of blood vessels are generated and organized. The blood vessel is the vasculature carrying blood. [GOC:jid]","2.16419821716527e-05","0.000877979406229855","0.575610261071129","0.31274824534174","2.03550258440712","400","c(""COL8A1"", ""HSPB1"", ""COL4A2"", ""ANGPT1"", ""ITGA5"", ""FN1"", ""FLNA"", ""AKT3"", ""ROCK1"", ""SGCD"", ""CDH13"", ""MYLK"", ""MYOCD"", ""PTGIS"", ""YAP1"", ""CALCRL"", ""PARVA"", ""HSPG2"", ""BCAS3"", ""ARHGAP24"", ""RAP1A"", ""GAB1"", ""RAMP1"", ""ROCK2"", ""COL3A1"", ""JAG1"", ""MFGE8"", ""MYH9"", ""COL4A1"", ""ANGPT2"", ""MCAM"", ""CCN3"", ""ATP2B4"", ""MYO1E"", ""DDAH1"", ""CLIC4"", ""STARD13"", ""NR2F2"", ""ANXA1"", ""NOTCH3"", ""CAV1"", ""BMPR1A"", ""PKD2"", ""NOTCH2"", ""RIN2"", ""ITGAV"", ""PRRX1"", ""RASA1"", ""PTK2"", ""HEY2"", ""ITGB1"", ""TJP1"", ""COL18A1"", ""RORA"", ""WASF2"", ""RAPGEF2"", 
""PRKD1"", ""ATF2"", ""PRKCA"", ""SOS1"", ""BMPR2"", ""CCN2"", ""THBS1"", ""ANGPT4"", ""FMNL3"", ""QKI"", ""THBS2"", ""PDGFRB"", ""HTATIP2"", ""LRP5"", ""ITGB3"", ""ETS1"", ""MIA3"", ""RNF213"", ""SASH1"", ""PML"", ""SMAD1"", ""ARID2"", ""PIK3CA"", ""EMILIN1"", ""EPHB1"", ""FBXW7"", ""TBXA2R"", ""VASH1"", ""ACVR1"")"
