gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
SLC26A8,1.829079934,4.41037084,2.279437943,0.029651939,0.116461136,-3.872744526,Transport,0.046575342
AP3M2,1.292579248,4.298021384,2.278811342,0.029693511,0.116501467,-3.886212575,Transport,0.02739726
GFRA3,1.8425347,3.313447855,2.278871132,0.029689542,0.116501467,-3.780432748,NA,0.008219178
GPS2,1.232417136,4.201819286,2.278749037,0.029697648,0.116501467,-3.882894079,NA,0.02739726
PRKG1-AS1,1.663265716,3.347077918,2.278673125,0.029702688,0.116501467,-3.789839565,NA,0.010958904
SLC66A3,1.207139802,4.227774236,2.278629258,0.029705601,0.116501467,-3.87391611,NA,0.02739726
C1orf54,1.18180626,4.167354536,2.278455642,0.029717134,0.116506412,-3.86672482,NA,0.021917808
LINC01035,1.588591581,3.792550848,2.278245411,0.029731103,0.116506412,-3.831623596,NA,0.019178082
WDCP,1.431231628,3.163172208,2.278270248,0.029729452,0.116506412,-3.761484394,NA,0.005479452
ZNF573,0.84480092,5.451206819,2.278395407,0.029721135,0.116506412,-4.011764276,NA,0.057534247
AC002064.1,2.123001611,2.870066771,2.277501216,0.029780601,0.116553904,-3.753366713,NA,0.005479452
AC009065.4,1.744085238,2.674710965,2.277751903,0.029763919,0.116553904,-3.736990411,NA,0.002739726
AC023787.2,1.591857001,2.93046129,2.277285568,0.029794959,0.116553904,-3.758728901,NA,0.005479452
AC055855.2,1.764573017,2.878560166,2.277822805,0.029759203,0.116553904,-3.748439546,NA,0.005479452
