gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
LINC02014,-0.517996075,-0.592551996,-1.764525282,0.084976425,0.10164658,-5.203976019,NA,0.001286737
TIPIN,0.204225627,4.971762238,1.764510406,0.084978961,0.10164658,-6.127729173,NA,0.069802902
RGS8,0.459494011,1.078170085,1.764280129,0.085018226,0.101689673,-5.468430075,NA,0.006923543
AC006019.2,-0.960109351,-2.043891183,-1.76425577,0.085022381,0.101690769,-4.95131154,NA,0.000824478
CETN3,0.271056766,3.664327807,1.763699748,0.085117255,0.101800367,-5.89610524,NA,0.035769912
TTC37,-0.08593025,6.926698998,-1.763672125,0.085121971,0.10180213,-6.570765637,NA,0.207804595
MDC1,-0.273743844,4.143457816,-1.7634974,0.085151804,0.101830926,-5.964529311,NA,0.040649509
ZNF774,0.223834402,2.763458087,1.763493129,0.085152534,0.101830926,-5.731850759,NA,0.020266972
AC005726.5,-0.775870958,-0.376472353,-1.763460684,0.085158074,0.101833675,-5.217354209,NA,0.001079755
AP001462.1,0.361140253,1.28430259,1.763429888,0.085163334,0.101836087,-5.494984383,NA,0.007701449
C17orf80,0.190952086,3.678139923,1.763036591,0.085230526,0.101912554,-5.885687128,NA,0.037681044
SHOX2,-0.702354758,0.629813121,-1.763007162,0.085235556,0.101914688,-5.371703391,Development (differentiation),0.002939142
AC093525.7,0.29862033,1.666772678,1.762519314,0.085318968,0.102008024,-5.564272968,NA,0.010857922
PPDPF,-0.487275741,3.012465765,-1.762512619,0.085320113,0.102008024,-5.743637588,NA,0.017508939
AL137002.2,0.633820353,-1.096156351,1.762436311,0.085333167,0.102019747,-5.199117035,NA,0.002247478
AC113139.1,-0.692673505,-1.098998328,-1.762401321,0.085339153,0.10202302,-5.111774547,NA,0.000895196
LSM1,-0.247824331,2.895669204,-1.76196498,0.085413831,0.102108411,-5.74234353,NA,0.017765941
APOL2,-0.265182085,4.087992488,-1.761896001,0.085425641,0.102118643,-5.946685761,Metabolism or Transport (lipid),0.041096245
AC068620.2,-0.636609381,-1.060866411,-1.761838101,0.085435556,0.102126608,-5.136178041,NA,0.000957291
AC104113.1,-0.556089183,-0.857482687,-1.761708041,0.085457831,0.102149347,-5.17708596,NA,0.000984889
AL138820.1,-0.410192138,0.442350374,-1.760299617,0.085699355,0.102434146,-5.351637174,NA,0.003149574
