gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
CCDC39,0.496901265,4.384848491,0.924281855,0.362452965,0.604455088,-5.509440626,NA,0.03125669
MYLK4,-0.356762919,4.062911655,-0.924126832,0.362532396,0.604535112,-5.450465174,NA,0.020338257
SMTN,-0.464388492,3.391691695,-0.924036899,0.362578481,0.604559523,-5.320837848,NA,0.012202954
DNAJC8,-0.250402377,5.19969056,-0.923885841,0.362655898,0.604636167,-5.643292687,NA,0.047527296
AC009432.2,-0.546129669,3.588143509,-0.923699284,0.362751523,0.604669084,-5.343786453,NA,0.012202954
ANKRD9,-0.547297647,3.85083576,-0.923446142,0.362881304,0.604669084,-5.339224266,NA,0.018411475
AP002381.2,-0.382568856,4.252159454,-0.923295184,0.362958712,0.604669084,-5.470550161,NA,0.025904517
FAM221A,-0.437800907,3.794808493,-0.92346422,0.362872035,0.604669084,-5.386992616,NA,0.016056519
FBXL18,-0.280002746,5.400702992,-0.923686226,0.362758217,0.604669084,-5.69654675,NA,0.05630486
FCGRT,0.249700549,6.204854913,0.923338306,0.362936599,0.604669084,-5.822492215,Inflammation/Immune/Stress/Toxic/Detox,0.135731107
INPP5K,-0.333097441,4.636851883,-0.923614925,0.362794769,0.604669084,-5.513626974,Metabolism (other),0.031898951
MTCP1,-0.491693446,3.452442173,-0.923307601,0.362952345,0.604669084,-5.330730628,NA,0.011988867
TMEM205,-0.522653927,3.236544768,-0.923570135,0.362817732,0.604669084,-5.28145593,NA,0.010062085
LINC02160,-0.574868374,2.852501244,-0.923227336,0.362993506,0.604674652,-5.247768665,NA,0.006850781
MGST1,0.575789019,5.025428009,0.92309846,0.363059604,0.604732359,-5.66225753,NA,0.04517234
CELF2,-0.152683212,10.60452868,-0.92286889,0.363177364,0.604771315,-7.21537386,NA,0.713123528
MCL1,-0.177431608,6.982534,-0.922971251,0.363124854,0.604771315,-6.053934102,NA,0.14386641
SQLE,0.402562911,4.862327683,0.922909517,0.363156523,0.604771315,-5.599559714,Metabolism or Transport (lipid),0.041961036
RNF169,-0.212727634,6.728871517,-0.922736418,0.363245329,0.604779722,-6.013885417,NA,0.1472918
WDR41,-0.180430094,6.626793818,-0.922782916,0.363221473,0.604779722,-5.958736169,NA,0.125454935
AC009053.3,-0.641173715,3.0379377,-0.92186017,0.363695097,0.604847598,-5.263845376,NA,0.006208521
AC125618.1,-0.596962523,3.122209337,-0.921959861,0.363643908,0.604847598,-5.274801252,NA,0.007278955
BEND2,-0.617562471,3.051501737,-0.922298299,0.363470164,0.604847598,-5.27799533,NA,0.007493042
C2orf91,-0.671188381,2.956243628,-0.922268719,0.363485348,0.604847598,-5.23400369,NA,0.007278955
CWC25,-0.263423099,5.091492837,-0.921975315,0.363635973,0.604847598,-5.648721725,NA,0.042603297
FEM1B,0.301567307,5.002310468,0.922372865,0.363431892,0.604847598,-5.63597767,Development (apoptosis),0.055876686
IL10RB,-0.238495386,6.242710595,-0.921902453,0.363673385,0.604847598,-5.853687388,Anti-inflammation,0.094840505
LINC01999,-0.632081039,3.150950129,-0.92251281,0.36336007,0.604847598,-5.277967598,NA,0.006422608
MIR181A1HG,-0.181153428,7.155581042,-0.922163906,0.363539151,0.604847598,-6.039858108,NA,0.153928495
RNF126,-0.290504216,4.286190257,-0.921892519,0.363678486,0.604847598,-5.49813685,NA,0.025262256
SEPTIN8,-0.358994356,4.391571941,-0.922096533,0.363573738,0.604847598,-5.493703302,NA,0.023335474
SLC5A1,-0.55052764,3.362551961,-0.922537908,0.36334719,0.604847598,-5.296118889,Transport,0.011560694
SUMO2,-0.290797267,5.41389407,-0.922364028,0.363436428,0.604847598,-5.681655909,NA,0.051809034
ERVMER61-1,0.393978082,6.084281375,0.921552507,0.363853103,0.605058031,-5.869785981,NA,0.088631985
LINC00971,0.501528243,4.655238413,0.921487485,0.363886502,0.605061235,-5.586035222,NA,0.036394776
