gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
SH3RF2,-0.292798977,3.662895671,-1.238080738,0.222619663,0.361988909,-6.117491927,NA,0.022358193
AC068408.1,-0.565528728,-0.7110238,-1.237900386,0.222685851,0.362077787,-5.422641297,NA,0.001028569
MEIS1-AS2,-0.58191007,-1.032906696,-1.237768916,0.222734109,0.362137504,-5.381728941,NA,0.0007978
AC006435.2,-0.474729257,-0.610798763,-1.237631042,0.222784727,0.362182303,-5.416187481,NA,0.00112747
AC027801.4,-0.540289628,0.420349899,-1.237642469,0.222780531,0.362182303,-5.549000944,NA,0.002208786
AC007881.4,-0.538966587,-1.084265406,-1.237389121,0.222873562,0.362307969,-5.336064033,NA,0.000810987
AC084030.1,-0.433973507,-0.364861202,-1.237178161,0.22295105,0.362410123,-5.449386161,NA,0.001443953
AC097634.2,0.530183178,-1.442155605,1.237155214,0.22295948,0.362410123,-5.371627433,NA,0.001364832
THBS1,-0.315702498,4.797164215,-1.236999129,0.223016826,0.362484576,-6.338810776,NA,0.02466588
AC027097.1,0.236775843,2.075642963,1.236826797,0.223080154,0.362555748,-5.874495286,NA,0.010997778
EIF4G1,-0.182893373,5.755063847,-1.236817145,0.223083702,0.362555748,-6.524796827,NA,0.098241542
TSPAN32,-0.427379314,-0.123638886,-1.236479103,0.223207965,0.36273893,-5.521887111,Matrisome/cell adhesion/binding/signaling,0.00151648
TSPAN32,-0.427379314,-0.123638886,-1.236479103,0.223207965,0.36273893,-5.521887111,Motility,0.00151648
AP006748.1,-0.749389417,-1.765079597,-1.236202282,0.223309762,0.362866809,-5.262992321,NA,0.000382417
MMP12,-0.567403857,-0.804479975,-1.236227101,0.223300633,0.362866809,-5.411183088,NA,0.000962635
BASP1-AS1,-0.309105229,4.619105918,-1.236145214,0.223330752,0.362882142,-6.294017822,NA,0.040246065
