gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
AL136985.1,-0.124379005,-0.105239083,-0.177607941,0.859360399,0.946865075,-6.20062479,NA,0
IL4I1,-0.103865211,1.945790726,-0.177631465,0.859341968,0.946865075,-6.38794789,Inflammation/Immune/Stress/Toxic/Detox,0.005141388
TUBA4A,0.120502449,2.82845294,0.177420726,0.859507081,0.946990071,-6.524370502,Transport,0.015424165
OR8J1,0.133836742,-0.313286767,0.177366377,0.859549665,0.947000368,-6.199714411,NA,0
AC004263.2,-0.110693269,0.302313512,-0.177127837,0.859736571,0.947133038,-6.232183851,NA,0.000642674
MYOM3,-0.100997415,1.800532463,-0.177162132,0.859709698,0.947133038,-6.378023372,NA,0.005141388
SMTNL1,0.121978821,0.121426409,0.177056604,0.859792386,0.947157904,-6.231661503,NA,0.000642674
TCEAL8,0.086221265,1.998823566,0.176988189,0.859845994,0.947180336,-6.44347052,NA,0.007390746
CHAF1B,-0.077765077,3.06975903,-0.176910186,0.859907116,0.947211043,-6.487712275,NA,0.019922879
TRMO,0.0563343,3.058546528,0.176759021,0.860025568,0.947304897,-6.558637657,NA,0.018958869
AL360227.1,-0.091218406,2.216507275,-0.1765542,0.860186071,0.947445059,-6.464519753,NA,0.006426735
AC098820.2,-0.125256643,0.712389714,-0.176425065,0.860287266,0.947508213,-6.258849629,NA,0.001285347
RAD50,-0.03534585,6.704532641,-0.176379336,0.860323102,0.947508213,-7.1609587,NA,0.177056555
VSIG8,0.148961055,0.731661501,0.176353719,0.860343178,0.947508213,-6.270799949,Matrisome/cell adhesion/binding/signaling,0.001928021
C8A,-0.1218025,1.046098176,-0.176289637,0.860393397,0.947526894,-6.284782504,Inflammation/Immune/Stress/Toxic/Detox,0.001928021
LINC01030,0.126897068,-0.157595668,0.176224089,0.860444765,0.947546838,-6.214316227,NA,0.000321337
NOP53-AS1,0.106210816,2.765130023,0.17609781,0.860543729,0.947596615,-6.539237223,NA,0.01092545
SCAPER,0.028786055,8.331638528,0.176058367,0.86057464,0.947596615,-7.52089069,Development (cell cycle),0.374357326
ZNF773,0.059163879,2.943873973,0.176039094,0.860589745,0.947596615,-6.568095016,NA,0.015745501
AC090415.2,0.136716589,-0.024479237,0.175964666,0.860648075,0.94762422,-6.215906064,NA,0.000321337
DNAH10OS,0.075493602,1.960584032,0.175571937,0.860955875,0.947926492,-6.39688386,NA,0.008354756
AC005014.4,-0.119471897,0.752941755,-0.17452715,0.861774826,0.948104057,-6.27680412,NA,0.001606684
AC026412.3,-0.108988256,0.558582579,-0.174647564,0.861680432,0.948104057,-6.257987314,NA,0.001285347
AC034238.1,-0.11946835,0.188039137,-0.174839724,0.8615298,0.948104057,-6.216999828,NA,0.000321337
AC040934.1,0.057666406,3.611652745,0.174554416,0.861753452,0.948104057,-6.62667423,NA,0.027313625
