gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
RASL11B,0.130562561,5.272078667,0.373346941,0.709932118,0.853224378,-5.890384602,NA
MORF4L2,-0.120183771,5.387218929,-0.372954905,0.710222672,0.853409855,-5.870882098,NA
PSMB1,0.108334851,5.688328833,0.37280083,0.710336875,0.853409855,-5.961866844,Metabolism (other)
MDM2,-0.087891117,6.757675116,-0.372630161,0.710463386,0.853409855,-6.175067745,NA
ING3,-0.100173005,6.16289368,-0.372503878,0.710557,0.853409855,-6.017755098,NA
FUBP1,-0.117478362,6.135713379,-0.37235208,0.710669535,0.853409855,-5.984638002,NA
HPCAL1,-0.053058126,8.736390952,-0.371958258,0.710961522,0.853620413,-6.622971385,NA
ATG16L1,0.069867897,7.74033112,0.371479895,0.711316248,0.853906218,-6.405276184,Metabolism (other)
CCNT1,0.118324911,5.849696036,0.371221691,0.711507744,0.85399601,-5.983812362,NA
AP5S1,0.100966347,6.056587118,0.370555925,0.712001591,0.854364053,-6.030223273,Transport
TPM2,-0.102822075,5.768688615,-0.370493535,0.712047877,0.854364053,-5.955917444,NA
JADE2,-0.06992862,7.827689895,-0.370265998,0.71221669,0.854369036,-6.416259034,NA
PMS2,-0.099275951,6.338209321,-0.370076234,0.712357489,0.854369036,-6.068456769,NA
NUP93,-0.073189639,7.678062525,-0.370015876,0.712402276,0.854369036,-6.362167183,NA
ARMCX2,-0.146534088,4.976085702,-0.369774371,0.712581484,0.854443929,-5.830982775,NA
RP11-407N17.3,-0.072373275,7.601811426,-0.369460465,0.712814442,0.854583239,-6.350352498,NA
NINJ2,-0.058183181,8.254827204,-0.369031107,0.713133124,0.854728774,-6.516876333,Matrisome/cell adhesion/binding/signaling
NUBP2,0.115954418,5.612432137,0.368953106,0.713191024,0.854728774,-5.925880679,NA
MESDC2,0.110023713,6.504997694,0.368824855,0.713286229,0.854728774,-6.068332424,NA
NDUFS6,-0.112434042,6.057985159,-0.368664104,0.713405565,0.854731815,-6.006707224,NA
MAPK3,-0.136328566,5.349710394,-0.368479189,0.713542849,0.854756354,-5.881717908,NA
MAGOHB,0.12306458,5.036110931,0.368199747,0.713750329,0.854846854,-5.848868432,NA
ZNF428,0.102705688,5.828738722,0.367614782,0.714184724,0.854846854,-5.985595647,NA
BTBD1,0.098759621,6.165604183,0.367492978,0.714275188,0.854846854,-6.037916473,NA
TAPBPL,0.111869911,5.832432866,0.367488402,0.714278586,0.854846854,-5.996510704,NA
RPS13,-0.119676094,5.158312622,-0.367439374,0.714315001,0.854846854,-5.841859144,NA
