gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
IL18R1,0.023285115,6.768673553,0.083907639,0.933850422,0.988688509,-5.975583981,Inflammation/Immune/Stress/Toxic/Detox,0.076634238
KIF3B,-0.024142594,6.286781883,-0.08399548,0.933781341,0.988688509,-5.924937361,NA,0.057689025
GSK3B,0.023236616,6.832529791,0.082502329,0.934955673,0.989356471,-5.982844891,Development (apoptosis),0.081071855
LMAN2,0.027546591,7.175855959,0.082478653,0.934974295,0.989356471,-5.927519185,NA,0.10838027
ACOX1,0.027041057,6.238157225,0.081339786,0.935870094,0.989424416,-5.923459346,Metabolism or Transport (lipid),0.056323605
ADRA1A,0.030638035,6.298714565,0.081714836,0.935575081,0.989424416,-5.913824471,NA,0.059225124
ATP11C,-0.027363767,6.732682404,-0.082148288,0.935234141,0.989424416,-5.94638879,Metabolism or Transport (lipid),0.078682369
IRF2,0.023887563,7.464977356,0.081449628,0.935783691,0.989424416,-5.96907065,Inflammation/Immune/Stress/Toxic/Detox,0.125789384
LRPPRC,-0.022526981,7.093150873,-0.08143793,0.935792893,0.989424416,-5.932380334,NA,0.097798259
TRIM11,0.025389138,7.317972172,0.081061865,0.936088711,0.989479698,-5.934158234,NA,0.113500597
ABRAXAS2,-0.022261313,6.862153935,-0.07437144,0.941353025,0.989579449,-5.893545963,NA,0.083973374
ANGPTL4,-0.027622922,6.907058946,-0.074677895,0.941111832,0.989579449,-5.871764267,Metabolism or Transport (lipid),0.09557945
ATXN3,-0.024299934,7.226426348,-0.076990184,0.939292146,0.989579449,-5.944609715,Metabolism (other),0.10838027
BCAR1,-0.022908515,7.059239713,-0.079393978,0.937400807,0.989579449,-5.946399248,NA,0.094555385
CADM1,0.022947689,7.305063131,0.073965846,0.941672254,0.989579449,-5.948870252,Matrisome/cell adhesion/binding/signaling,0.10974569
CD27,0.02486635,6.525814568,0.077186521,0.939137651,0.989579449,-5.902988398,Inflammation/Immune/Stress/Toxic/Detox,0.065028162
CEBPE,-0.021888841,6.779557793,-0.076134468,0.939965524,0.989579449,-5.905831956,Development (differentiation),0.083290664
CKAP5,0.024745946,6.877073559,0.079339495,0.937443671,0.989579449,-5.911275782,NA,0.084656085
CPAMD8,0.023020972,7.006999988,0.080301594,0.93668678,0.989579449,-5.941809583,NA,0.090117768
CUL2,-0.021801259,7.143404017,-0.078192327,0.938346237,0.989579449,-5.963219779,NA,0.098310292
EMP3,-0.024118399,6.929579868,-0.077490132,0.93889875,0.989579449,-5.895171616,Matrisome/cell adhesion/binding/signaling,0.09557945
EPC1,-0.020541152,6.99145526,-0.073914082,0.941712997,0.989579449,-5.964073508,NA,0.090288445
FBXW2,0.022864506,6.729145408,0.076693201,0.939525842,0.989579449,-5.907554888,NA,0.081071855
FFAR3,0.023826603,7.313977734,0.077952506,0.938534933,0.989579449,-5.943056456,Metabolism or Transport (lipid),0.114524663
FLNA,-0.026000464,6.930055173,-0.074116365,0.941553785,0.989579449,-5.88912602,NA,0.092507254
FURIN,0.021851781,7.120452768,0.080507127,0.936525093,0.989579449,-5.988410229,NA,0.094043352
HOXC8,-0.025050814,6.490031974,-0.079961562,0.936954279,0.989579449,-5.924287498,Development (differentiation),0.064004096
LAMP3,0.025167795,6.733928397,0.0770156,0.939272146,0.989579449,-5.8862029,NA,0.077146271
LGALS1,-0.025194629,7.16974621,-0.074309991,0.941401389,0.989579449,-5.882383649,Development (apoptosis),0.112135177
LGALS1,-0.025194629,7.16974621,-0.074309991,0.941401389,0.989579449,-5.882383649,Inflammation/Immune/Stress/Toxic/Detox,0.112135177
LGALS1,-0.025194629,7.16974621,-0.074309991,0.941401389,0.989579449,-5.882383649,Matrisome/cell adhesion/binding/signaling,0.112135177
MLEC,-0.024388309,7.104660573,-0.077426601,0.93894874,0.989579449,-5.943465369,Inflammation/Immune/Stress/Toxic/Detox,0.091312511
MOGAT1,0.022438471,6.482840071,0.078086603,0.938429422,0.989579449,-5.921693122,NA,0.06656426
NFIB,-0.021471319,6.350649872,-0.075874395,0.940170189,0.989579449,-5.928042825,NA,0.058542413
NIPBL,-0.022977517,7.134444464,-0.075035237,0.940830595,0.989579449,-5.96193852,NA,0.103601297
PPP2R5A,0.024293589,6.86288819,0.075599146,0.940386801,0.989579449,-5.967978446,Metabolism (other),0.075610172
PSMB7,-0.025374195,6.996672904,-0.074889621,0.940945197,0.989579449,-5.911428201,Metabolism (other),0.088410992
RAB3IP,-0.021207538,7.253439844,-0.07753797,0.938861108,0.989579449,-6.016153508,Transport,0.103942652
RAPGEF3,0.022812208,6.224488231,0.073542948,0.942005113,0.989579449,-5.920085469,NA,0.057006315
SCN2A,-0.022623663,6.881977641,-0.08011423,0.936834176,0.989579449,-5.94999376,NA,0.080218467
SDCBP,-0.019647274,8.255355114,-0.073908057,0.941717738,0.989579449,-5.995348152,NA,0.200546168
