gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
SLC44A5,1.996831861,6.733932855,5.244994071,1.11E-05,0.002203248,3.362564472,Transport,0.112696148
NOG,1.753674472,7.303109546,5.230323189,1.16E-05,0.002225443,3.310139145,NA,0.164051355
ADGRL2,1.873438862,7.219482329,5.200432064,1.26E-05,0.002349714,3.234909038,Matrisome/cell adhesion/binding/signaling,0.169757489
CST7,1.883683193,7.353993273,5.148503931,1.46E-05,0.002644005,3.087738628,NA,0.170470756
P4HA1,-2.291185778,7.988523574,-5.121893797,1.58E-05,0.002770615,3.037736688,Matrisome/cell adhesion/binding/signaling,0.250356633
ZFP36,-2.301045354,8.963876107,-5.080386004,1.78E-05,0.003031522,2.907848658,NA,0.425820257
CYTH1,-2.104798256,7.699531565,-5.055494745,1.91E-05,0.003166156,2.863680975,Transport,0.204707561
KEAP1,2.215241579,6.522249612,5.025445203,2.08E-05,0.003169758,2.783255864,NA,0.102710414
PER1,-1.953888239,8.515915063,-5.019025942,2.12E-05,0.003169758,2.74268553,NA,0.348787447
PIP5K1C,-2.044122084,7.560355296,-5.026785823,2.07E-05,0.003169758,2.787641822,Metabolism or Transport (lipid),0.191868759
TYK2,2.200424592,6.544535058,5.02223775,2.10E-05,0.003169758,2.773661935,NA,0.110556348
RIGI,1.928659444,6.86586703,4.980012038,2.36E-05,0.003457569,2.65596265,NA,0.12339515
EIF5B,1.933539359,6.612445574,4.957344488,2.52E-05,0.003602102,2.599857769,NA,0.114835949
IGLV6.57,2.019792116,6.57991565,4.926470036,2.75E-05,0.003843317,2.520723066,NA,0.098430813
INSR,-1.843555857,8.75055883,-4.894615652,3.01E-05,0.004114142,2.402849023,NA,0.387303852
KIFC3,1.740810877,7.369203014,4.873216845,3.20E-05,0.004277096,2.345570322,NA,0.17617689
CEP55,2.156403574,6.240198666,4.796466268,3.98E-05,0.005205866,2.181323191,NA,0.079172611
CD74,-1.679355045,7.800961307,-4.782351097,4.15E-05,0.005283349,2.114254009,Inflammation/Immune/Stress/Toxic/Detox,0.210413695
