Aggregated,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
NA,GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,0.631090487,0.854606119,0.074738523,0.25500274,0.894162594,28,"c(""PAN3"", ""DHX9"", ""EXOSC5"", ""SAMD4A"", ""DCP2"", ""POLR2D"", ""BTG2"")"
NA,GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT,0.631701632,0.854606119,0.074927882,0.260811882,0.885417447,24,"c(""FGF19"", ""FGF21"", ""INS"", ""APPL1"")"
NA,GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY,0.631892697,0.854606119,0.053238649,-0.193731298,-0.937386111,241,"c(""PPP2R3C"", ""HSP90AA1"", ""TRAF2"", ""HSP90AB1"", ""SASH1"", ""SIRT1"", ""RHOA"", ""TAOK1"", ""PRNP"", ""CALM1"", ""TAOK3"", ""ERP29"", ""PTPN1"", ""PRLR"", ""CLU"", ""CIB1"", ""ABL1"", ""GAS6"", ""PARK7"", ""CDKN1A"", ""ADAM9"", ""TAB2"", ""CALM3"", ""SLC27A1"", ""DLG4"", ""MAP2K6"", ""DDR2"", ""WNT11"", ""MLST8"", ""MIF"", ""CAB39L"", ""INSR"", ""CDKN1B"", ""OSBPL8"", ""MAP2K7"", ""MAP3K5"", ""ROR2"", ""FZD8"", ""XRCC5"", ""IL18"", ""EPHA4"", ""PDGFA"", ""PDPK1"", ""PTK2B"", ""ACSL1"", ""THBS1"", ""ERBB2"", ""CAB39"", ""RAPGEF2"")"
NA,GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION,0.633828996,0.855102448,0.063500797,-0.338617596,-0.852855508,10,"c(""MAPKAPK2"", ""TARDBP"")"
NA,GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE,0.633640553,0.855102448,0.074175897,0.285376451,0.885659176,18,"c(""SLC16A2"", ""SLC7A2"", ""TSPO2"", ""SLC7A11"", ""TNF"", ""ATP1A2"", ""ITGB1"", ""RGS2"", ""SLC1A1"", ""ACE2"")"
NA,GOBP_GROOMING_BEHAVIOR,0.63362069,0.855102448,0.070789909,0.32266376,0.849414569,10,"c(""MC4R"", ""AVPR1A"", ""PPT1"", ""DRD1"")"
NA,GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE,0.63255814,0.855102448,0.074738523,0.272180159,0.878703071,20,"c(""CCR2"", ""GATA2"", ""GATA1"")"
NA,GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,0.633445946,0.855102448,0.058969447,-0.247030266,-0.90351528,42,"c(""APC"", ""CDC73"", ""CDKN1A"", ""PRMT2"", ""GIGYF2"", ""CDKN1B"", ""PML"", ""FBXO7"", ""PIDD1"", ""BRD7"", ""WAC"")"
NA,GOBP_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.633640553,0.855102448,0.074175897,0.284807609,0.883893788,18,"c(""CREB3L1"", ""WNT4"", ""SULF2"", ""WNT5A"", ""SPRY2"", ""APLN"", ""NOG"", ""RUNX2"")"
NA,GOBP_REGULATION_OF_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA,0.633707865,0.855102448,0.072893856,0.304649579,0.881714845,14,"c(""EGFR"", ""MAP2K1"", ""ESR1"", ""TNF"", ""LIN28A"", ""RIPK1"", ""IL6"", ""BMP4"", ""PPP3CA"")"
