gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
NCOA2,0.058933722,7.147934394,0.161351416,0.874125522,0.952550145,-5.575461233,NA,0.148983794
NUP54,0.056223468,6.295149615,0.159782249,0.875338506,0.952550145,-5.662874888,NA,0.085056854
PRCC,0.054576942,6.497448671,0.158838726,0.876068017,0.952550145,-5.645069606,NA,0.10144149
SHARPIN,-0.052093294,6.530634235,-0.160247684,0.874978685,0.952550145,-5.644865584,NA,0.10323216
SLC25A20,0.070657429,5.580525054,0.160383721,0.874873523,0.952550145,-5.672208151,Transport,0.050407378
SLC38A2,0.093657526,5.449822825,0.159019553,0.875928196,0.952550145,-5.671594565,Transport,0.056853792
ARG1,-0.063556105,5.820721852,-0.157738696,0.876918682,0.952921694,-5.686867619,NA,0.067597815
MAPKAPK5,0.059433724,6.766026573,0.157937268,0.876765113,0.952921694,-5.620514802,NA,0.123377205
RP9,0.05075637,6.347049763,0.157972133,0.87673815,0.952921694,-5.670053906,NA,0.094368341
EFNB2,0.050745697,5.902675212,0.156403987,0.87795104,0.953341551,-5.690496894,NA,0.067329215
ELOB,-0.067421371,8.190027661,-0.156566115,0.877825627,0.953341551,-5.512548883,NA,0.289282836
IQCB1,-0.055418016,6.544851269,-0.156361445,0.877983949,0.953341551,-5.639211048,Cilia,0.105112365
PKN2,-0.051673749,6.730239692,-0.156887952,0.877576681,0.953341551,-5.637110678,Development (cell cycle),0.118631928
