gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
GJC1,-0.296527246,6.650422659,-1.582440296,0.134852611,0.798896775,-4.671601757,Matrisome/cell adhesion/binding/signaling,0.086895911
NDUFA8,-0.285347902,6.680771198,-1.581897227,0.134976579,0.798896775,-4.673532709,NA,0.087592937
PLPPR1,-0.304743561,6.937280093,-1.580775238,0.135233007,0.798896775,-4.68128892,NA,0.102927509
LRRC25,-0.313514528,6.183769009,-1.580457416,0.13530572,0.798896775,-4.682903555,NA,0.066682156
IL18,-0.29493056,6.416483276,-1.580363797,0.135327145,0.798896775,-4.682444347,Inflammation/Immune/Stress/Toxic/Detox,0.076905204
TNXA.B,-0.28984245,7.341896686,-1.579756691,0.135466153,0.798896775,-4.623902856,NA,0.140334572
TIFA,-0.260821948,6.680320962,-1.576524564,0.13620826,0.798896775,-4.691235623,Inflammation/Immune/Stress/Toxic/Detox,0.086895911
RPA1,0.321276493,6.618176702,1.575899482,0.13635218,0.798896775,-4.675458904,NA,0.088754647
UBE2J1,-0.304498961,6.99320384,-1.575802674,0.136374481,0.798896775,-4.648972519,Metabolism (other),0.118726766
AP1S2,0.30351266,7.522854756,1.575757368,0.136384919,0.798896775,-4.714157821,Transport,0.145910781
LRRC4C,-0.313082156,6.92976993,-1.57548352,0.136448024,0.798896775,-4.686397609,NA,0.104786245
PPA1,0.2797165,7.684930166,1.574327476,0.136714695,0.798896775,-4.700030861,NA,0.161245353
CTSW,-0.296873371,6.127625149,-1.573960073,0.136799539,0.798896775,-4.680927441,Metabolism (other),0.066682156
ABCA5,-0.274813202,6.681888691,-1.573782188,0.136840634,0.798896775,-4.709653528,Metabolism or Transport (lipid),0.085501859
ADRA1D,0.270818875,6.770496048,1.573707354,0.136857925,0.798896775,-4.685198938,NA,0.088986989
