gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
IL17D,-0.34986265,6.412838169,-2.182313618,0.033377099,0.148918775,-4.643416438,Inflammation/Immune/Stress/Toxic/Detox,0.050691244
UNKL,-0.268203487,9.04876798,-2.17834582,0.033686441,0.150190449,-4.748163217,NA,0.295272231
AP3D1,-0.313769934,7.286732078,-2.177951915,0.033717288,0.150219518,-4.761510607,Transport,0.103259942
DSC2,0.265552635,7.185963545,2.177106073,0.033783611,0.150406485,-4.784535706,NA,0.116914149
MCTP1,0.317732233,6.997475694,2.173376732,0.034077397,0.151605136,-4.782431341,NA,0.101211811
CTSG,0.25847707,6.686969727,2.172637911,0.034135865,0.151755915,-4.752834736,Metabolism (other),0.08568015
GDF15,-0.48610912,7.593785699,-2.171018208,0.034264351,0.152217531,-4.789876782,Development (differentiation),0.100358423
COX7A1,-0.369870154,6.357552583,-2.168291764,0.034481591,0.153072481,-4.666855231,NA,0.053592763
MPC1,-0.220005451,7.329458063,-2.166254316,0.03464472,0.153686168,-4.804951583,NA,0.104284008
ETV5,0.267501723,6.638988956,2.165922267,0.03467137,0.153693976,-4.759556038,Development (differentiation),0.08499744
EMP3,0.277985586,6.714915271,2.165296484,0.034721643,0.153806417,-4.769121151,Matrisome/cell adhesion/binding/signaling,0.09557945
FRS2,-0.304282414,6.659519833,-2.164862666,0.034756532,0.153850599,-4.717929334,NA,0.063321386
KRT23,0.333894561,5.918396738,2.162750148,0.034926868,0.154493845,-4.67407562,NA,0.053763441
HILPDA,-0.297625841,7.820036015,-2.161305761,0.035043752,0.154899905,-4.827789805,NA,0.135859362
PLD2,0.251088061,7.163945756,2.159767516,0.035168608,0.155340598,-4.821000266,Metabolism or Transport (lipid),0.125789384
AP1S1,-0.319953871,7.201266,-2.15932357,0.035204715,0.155388931,-4.795468876,Transport,0.089093702
CALM1,-0.297119177,7.851169214,-2.158837629,0.035244274,0.155390067,-4.830507921,Transport,0.137907493
CTNNAL1,-0.280639782,7.227090753,-2.15716029,0.035381123,0.155390067,-4.797807657,NA,0.083119986
FBXW11,0.229450244,7.54386616,2.157711131,0.03533613,0.155390067,-4.830993274,NA,0.145075952
GAR1,-0.281645247,8.770310027,-2.157391456,0.035362235,0.155390067,-4.79977363,NA,0.246799795
GARNL3,-0.338896146,6.302061922,-2.157296168,0.03537002,0.155390067,-4.676732192,NA,0.048643113
RAB27B,0.221817363,7.268248642,2.157862163,0.035323803,0.155390067,-4.828618133,Transport,0.120839734
WWP2,-0.233677292,6.963952289,-2.158694993,0.035255894,0.155390067,-4.776264252,NA,0.078682369
