gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
PAN2,0.09913801,6.952456936,0.683979547,0.496861234,0.801284439,-6.235159286,NA,0.148359486
PLCL2,0.092012848,6.808749551,0.685004803,0.49621907,0.801284439,-6.22085505,Metabolism or Transport (lipid),0.117689016
REC8,-0.102110443,6.328346203,-0.684510615,0.496528545,0.801284439,-6.089833218,NA,0.086305278
ROMO1,0.092087427,7.377658447,0.68400928,0.496842604,0.801284439,-6.29849037,NA,0.173323823
S100A2,-0.11276489,6.596214668,-0.685182634,0.496107732,0.801284439,-6.141485862,Transport,0.092724679
SATB1,-0.103498172,7.386748073,-0.684757611,0.496373855,0.801284439,-6.281569537,NA,0.146932953
EIF2S3,-0.122605732,7.212340584,-0.683746286,0.497007399,0.801310885,-6.257299542,NA,0.142653352
FAT4,0.123391062,6.37905028,0.682650859,0.497694127,0.802171876,-6.137464252,NA,0.097717546
MPZL1,0.079056517,7.581517407,0.682480081,0.497801236,0.802171876,-6.328630716,NA,0.181883024
CYSTM1,-0.104890965,7.185976254,-0.681949419,0.498134135,0.8024989,-6.249820323,NA,0.140513552
CEP192,-0.082989083,7.055484663,-0.680822324,0.498841599,0.803429023,-6.255759729,NA,0.122681883
PGK1,-0.120493121,7.764752198,-0.680020277,0.499345369,0.804030679,-6.317213308,Metabolism (other),0.208273894
ATP11C,-0.109091239,6.854408647,-0.679615904,0.499599462,0.804230104,-6.199875863,Metabolism or Transport (lipid),0.111982882
MSLN,0.128777053,6.574540487,0.678730044,0.500156351,0.804390465,-6.17138531,NA,0.109843081
ORC3,0.109976235,7.008269632,0.678644522,0.500210133,0.804390465,-6.261238038,NA,0.134807418
PDCD10,0.08665827,7.169763035,0.679073412,0.499940456,0.804390465,-6.27856475,NA,0.151212553
SCPEP1,0.130555522,6.550863072,0.678628603,0.500220144,0.804390465,-6.17544386,Metabolism (other),0.10128388
ESYT1,0.107044858,6.803175536,0.677262191,0.501079851,0.805143919,-6.202741051,Metabolism or Transport (lipid),0.12553495
PAK2,0.095602398,7.531555359,0.677449329,0.500962062,0.805143919,-6.331315457,NA,0.186162625
RNF216,-0.101991439,6.69300271,-0.677666169,0.500825596,0.805143919,-6.168497767,NA,0.100570613
IL36B,-0.128722416,6.194346434,-0.676615205,0.501487197,0.805155352,-6.041887429,Inflammation/Immune/Stress/Toxic/Detox,0.077746077
