"","X.1","X","show","Aggregated","pathway","gs_number.x","gs_description.x","gs_number.y","gs_description.y","pval","padj","log2err","ES","NES","size","leadingEdge"
"43","67","67","","Cilia","GOCC_CILIARY_PLASM","GO:0097014","All of the contents of a cilium, excluding the plasma membrane surrounding the cilium. [GOC:BHF, GOC:cilia, GOC:dos, PMID:17895364]","GO:0097014","All of the contents of a cilium, excluding the plasma membrane surrounding the cilium. [GOC:BHF, GOC:cilia, GOC:dos, PMID:17895364]","0.554865424430642","1","0.0425023180036553","-0.434141479993888","-0.961544094454405","11","c(""BBS5"", ""DNAI2"", ""MNS1"", ""SPATA7"", ""MAPK15"", ""INPP5E"", ""CCDC39"", ""TRAF3IP1"", ""CCDC113"")"
"44","70","70","","Cilia","GOCC_CILIUM","GO:0005929","A specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface and of some cytoplasmic parts. Each cilium is largely bounded by an extrusion of the cytoplasmic (plasma) membrane, and contains a regular longitudinal array of microtubules, anchored to a basal body. [GOC:cilia, GOC:curators, GOC:kmv, GOC:vw, ISBN:0198547684, PMID:16824949, PMID:17009929, PMID:20144998]","GO:0005929","A specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface and of some cytoplasmic parts. Each cilium is largely bounded by an extrusion of the cytoplasmic (plasma) membrane, and contains a regular longitudinal array of microtubules, anchored to a basal body. [GOC:cilia, GOC:curators, GOC:kmv, GOC:vw, ISBN:0198547684, PMID:16824949, PMID:17009929, PMID:20144998]","0.745254745254745","1","0.0266754763765933","-0.348443379199481","-0.890300820309343","39","c(""TCTN2"", ""BBS5"", ""DNAI2"", ""MNS1"", ""SLC25A31"", ""CUL3"", ""SPATA7"", ""DYNLRB1"", ""PMFBP1"", ""MAPK15"", ""INPP5E"", ""SLC9C1"", ""PRKACB"", ""RGR"", ""DCDC2C"", ""SSX2IP"", ""IFT52"", ""TMEM80"", ""CCDC39"", ""TRAF3IP1"", ""KCNJ10"", ""NAPEPLD"", ""CCDC113"", ""ATP1A1"")"
"45","72","72","","Cilia","GOCC_MOTILE_CILIUM","GO:0031514","A cilium which may have a variable arrangement of axonemal microtubules and also contains molecular motors. It may beat with a whip-like pattern that promotes cell motility or transport of fluids and other cells across a cell surface, such as on epithelial cells that line the lumenal ducts of various tissues; or they may display a distinct twirling motion that directs fluid flow asymmetrically across the cellular surface to affect asymmetric body plan organization. Motile cilia can be found in single as well as multiple copies per cell. [GOC:cilia, GOC:dgh, GOC:kmv, PMID:17009929, PMID:20144998, PMID:22118931]","GO:0031514","A cilium which may have a variable arrangement of axonemal microtubules and also contains molecular motors. It may beat with a whip-like pattern that promotes cell motility or transport of fluids and other cells across a cell surface, such as on epithelial cells that line the lumenal ducts of various tissues; or they may display a distinct twirling motion that directs fluid flow asymmetrically across the cellular surface to affect asymmetric body plan organization. Motile cilia can be found in single as well as multiple copies per cell. [GOC:cilia, GOC:dgh, GOC:kmv, PMID:17009929, PMID:20144998, PMID:22118931]","0.627648839556004","1","0.0356176233437444","-0.399012659116849","-0.925763577858027","15","c(""DNAI2"", ""MNS1"", ""SLC25A31"", ""CUL3"", ""PMFBP1"", ""SLC9C1"", ""DCDC2C"", ""IFT52"", ""CCDC39"", ""ATP1A1"")"
"46","75","75","","Cilia","GOBP_ORGANELLE_ASSEMBLY","GO:0070925","The aggregation, arrangement and bonding together of a set of components to form an organelle. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane. [GOC:mah]","GO:0070925","The aggregation, arrangement and bonding together of a set of components to form an organelle. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane. [GOC:mah]","0.851148851148851","1","0.0190794888813551","-0.327740490279659","-0.850639038191389","53","c(""TCTN2"", ""VANGL2"", ""TP53INP1"", ""MYBL2"", ""BBS5"", ""DNAI2"", ""CDS1"", ""MNS1"", ""SYNPO2L"", ""MVB12A"", ""LMOD1"", ""MDN1"", ""ATG9A"", ""HSPA1B"", ""CNTROB"", ""MAPK15"", ""YTHDF1"", ""SSX2IP"", ""IFT52"", ""SPAG5"", ""TMEM80"", ""CCDC39"", ""TRAF3IP1"", ""GOLGA8B"", ""KCNJ10"")"
"47","76","76","","Cilia","GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION","GO:0031344","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections. [GOC:mah]","GO:0031344","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections. [GOC:mah]","0.761238761238761","1","0.0255522951965404","-0.349945466685069","-0.880054752924625","33","c(""FMR1"", ""CDK5R1"", ""TGFBR1"", ""PTN"", ""DEF8"", ""MNS1"", ""CARMIL2"", ""KLF4"", ""ITM2C"", ""CNTROB"", ""MAPK15"", ""SNAPIN"")"
"48","78","78","","Cilia","GOCC_CYTOPLASMIC_REGION","GO:0099568","Any (proper) part of the cytoplasm of a single cell of sufficient size to still be considered cytoplasm. [GOC:dos]","GO:0099568","Any (proper) part of the cytoplasm of a single cell of sufficient size to still be considered cytoplasm. [GOC:dos]","0.530776992936428","1","0.0433636987883266","-0.420409253027033","-0.975406582609078","15","c(""FMR1"", ""BBS5"", ""DNAI2"", ""MNS1"", ""SPATA7"", ""MAPK15"", ""INPP5E"", ""SNAPIN"", ""CCDC39"", ""TRAF3IP1"", ""CTNNB1"", ""CCDC113"")"
"49","79","79","","Cilia","GOCC_MICROTUBULE","GO:0005874","Any of the long, generally straight, hollow tubes of internal diameter 12-15 nm and external diameter 24 nm found in a wide variety of eukaryotic cells; each consists (usually) of 13 protofilaments of polymeric tubulin, staggered in such a manner that the tubulin monomers are arranged in a helical pattern on the microtubular surface, and with the alpha/beta axes of the tubulin subunits parallel to the long axis of the tubule; exist in equilibrium with pool of tubulin monomers and can be rapidly assembled or disassembled in response to physiological stimuli; concerned with force generation, e.g. in the spindle. [ISBN:0879693568]","GO:0005874","Any of the long, generally straight, hollow tubes of internal diameter 12-15 nm and external diameter 24 nm found in a wide variety of eukaryotic cells; each consists (usually) of 13 protofilaments of polymeric tubulin, staggered in such a manner that the tubulin monomers are arranged in a helical pattern on the microtubular surface, and with the alpha/beta axes of the tubulin subunits parallel to the long axis of the tubule; exist in equilibrium with pool of tubulin monomers and can be rapidly assembled or disassembled in response to physiological stimuli; concerned with force generation, e.g. in the spindle. [ISBN:0879693568]","0.360441767068273","1","0.0610363728309177","-0.440181387766407","-1.06882551414025","24","c(""CEP170B"", ""DNAI2"", ""PBXIP1"", ""SKA1"", ""KIF14"", ""TUBG2"", ""CUL3"", ""TRIM55"", ""KATNA1"", ""DYNLRB1"", ""DCDC2C"", ""NCKAP5L"", ""SPAG5"", ""TRIM54"", ""DYNC1I2"")"
"50","81","81","","Cilia","GOCC_MICROTUBULE_CYTOSKELETON","GO:0015630","The part of the cytoskeleton (the internal framework of a cell) composed of microtubules and associated proteins. [GOC:jl, ISBN:0395825172]","GO:0015630","The part of the cytoskeleton (the internal framework of a cell) composed of microtubules and associated proteins. [GOC:jl, ISBN:0395825172]","0.86013986013986","1","0.0183973177537706","-0.327733525459146","-0.870116227550937","82","c(""RAD21"", ""BBS5"", ""CEP170B"", ""DTL"", ""DNAI2"", ""ATF5"", ""PBXIP1"", ""CHD4"", ""SKA1"", ""KIF14"", ""RAD51"", ""TUBG2"", ""TAF1D"", ""GEN1"", ""CUL3"", ""MVB12A"", ""TRIM55"", ""KATNA1"", ""SPATA7"", ""CTSC"", ""HSPA1B"", ""CNTROB"", ""DYNLRB1"", ""DENND1C"", ""MAPK15"", ""SNAPIN"", ""PRKACB"", ""NME7"", ""DCDC2C"", ""CC2D1A"", ""NCKAP5L"", ""SSX2IP"", ""IFT52"", ""SPAG5"", ""TRIM54"", ""CIR1"", ""DYNC1I2"", ""TRAF3IP1"", ""WDR13"", ""CTNNB1"")"
"51","82","82","","Cilia","GOCC_MICROTUBULE_ORGANIZING_CENTER","GO:0005815","An intracellular structure that can catalyze gamma-tubulin-dependent microtubule nucleation and that can anchor microtubules by interacting with their minus ends, plus ends or sides. [GOC:vw, ISBN:0815316194, PMID:17072892, PMID:17245416, Wikipedia:Microtubule_organizing_center]","GO:0005815","An intracellular structure that can catalyze gamma-tubulin-dependent microtubule nucleation and that can anchor microtubules by interacting with their minus ends, plus ends or sides. [GOC:vw, ISBN:0815316194, PMID:17072892, PMID:17245416, Wikipedia:Microtubule_organizing_center]","0.753246753246753","1","0.0261139619405561","-0.345644952300357","-0.903560363913005","58","c(""BBS5"", ""DTL"", ""ATF5"", ""CHD4"", ""RAD51"", ""TUBG2"", ""TAF1D"", ""GEN1"", ""CUL3"", ""MVB12A"", ""KATNA1"", ""SPATA7"", ""CTSC"", ""HSPA1B"", ""CNTROB"", ""DYNLRB1"", ""DENND1C"", ""MAPK15"", ""PRKACB"", ""NME7"", ""DCDC2C"", ""CC2D1A"", ""NCKAP5L"", ""SSX2IP"", ""IFT52"", ""SPAG5"", ""CIR1"", ""DYNC1I2"", ""TRAF3IP1"", ""WDR13"", ""CTNNB1"")"
"52","92","92","","Development (Apoptosis)","GOBP_NEGATIVE_REGULATION_OF_CELL_DEATH","GO:0060548","Any process that decreases the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death. [GOC:BHF, GOC:dph, GOC:tb]","GO:0060548","Any process that decreases the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death. [GOC:BHF, GOC:dph, GOC:tb]","0.635364635364635","1","0.034566432206351","-0.366825565118983","-0.943199513487431","44","c(""HIGD2A"", ""VHL"", ""SPHK1"", ""ATF5"", ""TGFBR1"", ""XBP1"", ""HMGB2"", ""GPR37"", ""KIF14"", ""ANGPT4"", ""CD200R1"", ""KLF4"", ""PTTG1IP"", ""HSPA1B"")"
"53","93","93","","Development (Apoptosis)","GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GO:0097191","A series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with either a ligand binding to a cell surface receptor, or a ligand being withdrawn from a cell surface receptor (e.g. in the case of signaling by dependence receptors), and ends when the execution phase of apoptosis is triggered. [GOC:mtg_apoptosis, GOC:yaf, PMID:17340152]","GO:0097191","A series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with either a ligand binding to a cell surface receptor, or a ligand being withdrawn from a cell surface receptor (e.g. in the case of signaling by dependence receptors), and ends when the execution phase of apoptosis is triggered. [GOC:mtg_apoptosis, GOC:yaf, PMID:17340152]","0.750517598343685","1","0.0281514818960232","-0.37705434172752","-0.835106508554757","11","c(""TGFBR1"", ""HMGB2"", ""HSPA1B"", ""ITM2C"", ""TNFRSF1A"", ""SIVA1"", ""PML"", ""CIB1"", ""ZDHHC3"")"
"54","95","95","","Development (Apoptosis)","GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY","GO:2001233","Any process that modulates the frequency, rate or extent of apoptotic signaling pathway. [GOC:mtg_apoptosis]","GO:2001233","Any process that modulates the frequency, rate or extent of apoptotic signaling pathway. [GOC:mtg_apoptosis]","0.337011033099298","1","0.0642140881844605","-0.46358203745635","-1.09340714226536","17","c(""TGFBR1"", ""XBP1"", ""HMGB2"", ""NOX1"", ""CTSC"", ""PTTG1IP"", ""HSPA1B"", ""ITM2C"")"
"55","96","96","","Development (Cell cycle)","GOBP_LEUKOCYTE_PROLIFERATION","GO:0070661","The expansion of a leukocyte population by cell division. [GOC:add]","GO:0070661","The expansion of a leukocyte population by cell division. [GOC:add]","0.431726907630522","1","0.0525898950623616","-0.435894746912244","-1.03121742354387","18","c(""SPTA1"", ""LGALS9"", ""TNFSF8"", ""HHEX"", ""SLC7A1"", ""PLA2G2F"", ""SLAMF1"", ""PTPN22"", ""IGFBP2"")"
"56","97","97","","Development (Cell cycle)","GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","GO:0051093","Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult). [GOC:ai]","GO:0051093","Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult). [GOC:ai]","0.14985014985015","1","0.108820126769161","-0.457908711502715","-1.1683587650092","38","c(""TP53INP1"", ""GABPA"", ""AP1AR"", ""CDK5R1"", ""TGFBR1"", ""XBP1"", ""PTN"", ""HOPX"", ""HHEX"", ""ANGPT4"", ""MESP1"")"
"57","98","98","","Development (Cell cycle)","GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION","GO:0070663","Any process that modulates the frequency, rate or extent of leukocyte proliferation. [GOC:add, GOC:mah]","GO:0070663","Any process that modulates the frequency, rate or extent of leukocyte proliferation. [GOC:add, GOC:mah]","0.43530591775326","1","0.0521630305460055","-0.439502526594941","-1.03661307556125","17","c(""SPTA1"", ""LGALS9"", ""TNFSF8"", ""HHEX"", ""SLC7A1"", ""PLA2G2F"", ""SLAMF1"", ""PTPN22"", ""IGFBP2"")"
"58","99","99","","Development (Cell cycle)","GOCC_SPINDLE","GO:0005819","The array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during mitosis or meiosis and serves to move the duplicated chromosomes apart. [ISBN:0198547684]","GO:0005819","The array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during mitosis or meiosis and serves to move the duplicated chromosomes apart. [ISBN:0198547684]","0.683417085427136","1","0.0313490001730997","-0.37797651220189","-0.902931004303707","20","c(""RAD21"", ""SKA1"", ""KIF14"", ""TUBG2"", ""TAF1D"", ""CUL3"", ""KATNA1"")"
"59","100","100","","Development (Cell cycle)","GOBP_CELL_CYCLE_PROCESS","GO:0022402","The cellular process that ensures successive accurate and complete genome replication and chromosome segregation. [GOC:isa_complete, GOC:mtg_cell_cycle]","GO:0022402","The cellular process that ensures successive accurate and complete genome replication and chromosome segregation. [GOC:isa_complete, GOC:mtg_cell_cycle]","0.25974025974026","1","0.0770736734944102","-0.405772123344906","-1.07832185249019","83","c(""CDC5L"", ""RAD50"", ""RAD21"", ""SLFN11"", ""MYBL2"", ""SPHK1"", ""DTL"", ""ATF5"", ""CDK5R1"", ""NLRP5"", ""ARPP19"", ""KIF14"", ""RAD51"", ""FOXJ3"", ""KDM8"", ""TUBG2"", ""SLC25A31"", ""SPC25"", ""SMC4"", ""GEN1"", ""TOPAZ1"", ""RHOB"", ""CHTF8"", ""CUL3"", ""NASP"", ""CENPQ"", ""KLF4"", ""EGF"", ""RPA2"", ""HSPA1B"", ""CNTROB"", ""NCAPG"", ""ETAA1"", ""PPME1"", ""MAPK15"", ""RAD9B"", ""SMC1B"", ""FBXL15"", ""ERCC3"")"
"60","101","101","*","Development (Cell cycle)","GOBP_CELL_DIVISION","GO:0051301","The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells. [GOC:di, GOC:go_curators, GOC:pr]","GO:0051301","The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells. [GOC:di, GOC:go_curators, GOC:pr]","0.413586413586414","1","0.0543434390269162","-0.405955986745595","-1.03580085595153","38","c(""RAD21"", ""NLRP5"", ""PTN"", ""ARPP19"", ""SKA1"", ""KIF14"", ""LIG3"", ""SPC25"", ""SMC4"", ""TOPAZ1"", ""RHOB"", ""CUL3"", ""KATNA1"", ""CNTROB"", ""NCAPG"")"
